商品ID,賣家ID,商品名稱,商品連結,價格,星星趴數,歷史銷售量,商家地點
4027753132,5579582,現貨東元烘碗機YE2502CB YE2503CB  YE2506CB 10W紫外線殺菌燈管烘碗機燈管附啟動器【皓聲電器】,https://shopee.tw/現貨東元烘碗機YE2502CB-YE2503CB-YE2506CB-10W紫外線殺菌燈管烘碗機燈管附啟動器【皓聲電器】-i.5579582.4027753132?sp_atk=db2834b5-a627-420c-a46b-9277da5cd9b3&xptdk=db2834b5-a627-420c-a46b-9277da5cd9b3,600.0,4.98,211.0,新北市新店區
154725962,4916560,【現貨】@惠增電器@日本原裝三菱除濕機專用原廠銀離子濾網：MJ-E175AF-TW及MJ-EV210FJ-TW適用,https://shopee.tw/【現貨】-惠增電器-日本原裝三菱除濕機專用原廠銀離子濾網：MJ-E175AF-TW及MJ-EV210FJ-TW適用-i.4916560.154725962?sp_atk=0726d211-69e0-46cb-9d0b-5073beeed951&xptdk=0726d211-69e0-46cb-9d0b-5073beeed951,649.0,4.98,674.0,臺北市內湖區
1823399034,5579582,現貨 三星電視BN59-01259B BN59-01259A 遙控器 原廠遙控器 原廠公司貨【皓聲電器】,https://shopee.tw/現貨-三星電視BN59-01259B-BN59-01259A-遙控器-原廠遙控器-原廠公司貨【皓聲電器】-i.5579582.1823399034?sp_atk=4f660de7-7c5e-4528-a110-8d622337e087&xptdk=4f660de7-7c5e-4528-a110-8d622337e087,580.0,4.99,229.0,新北市新店區
291003774,18910193,★中部電器★◤工業壁扇第一推薦◢ 中央興18吋飛刀壁掛式高效速風扇/電扇 F-184,https://shopee.tw/★中部電器★◤工業壁扇第一推薦◢-中央興18吋飛刀壁掛式高效速風扇-電扇-F-184-i.18910193.291003774?sp_atk=a8b4df3a-a43c-44a7-80d4-43a47a4e21cc&xptdk=a8b4df3a-a43c-44a7-80d4-43a47a4e21cc,1250.0,4.96,347.0,臺南市七股區
7945367578,21330910,舜紅 60w 100w 200w 舜紅變壓器 變壓器 舜紅 中國電器 台灣用 升壓器 110v轉220v 變壓器,https://shopee.tw/舜紅-60w-100w-200w-舜紅變壓器-變壓器-舜紅-中國電器-台灣用-升壓器-110v轉220v-變壓器-i.21330910.7945367578?sp_atk=332adf9f-7b32-493d-a832-ad0cabbcdf71&xptdk=332adf9f-7b32-493d-a832-ad0cabbcdf71,564.0,4.97,148.0,桃園市桃園區
8787149064,1881960,《電器✨現貨✨》🏎快速出貨🏎Panasonic鹼性電解水機TK7405ZTA-耗材「出水鐵管」,https://shopee.tw/《電器✨現貨✨》🏎快速出貨🏎Panasonic鹼性電解水機TK7405ZTA-耗材「出水鐵管」-i.1881960.8787149064?sp_atk=ece841bf-5dd0-444d-87ba-f782fa0be866&xptdk=ece841bf-5dd0-444d-87ba-f782fa0be866,380.0,4.97,76.0,臺北市大安區
196455871,7390311,"""五金專賣店"" WD-40 精密 電器清潔劑 360ml 電子接點清潔劑 200ml 450ml wd40",https://shopee.tw/-五金專賣店-WD-40-精密-電器清潔劑-360ml-電子接點清潔劑-200ml-450ml-wd40-i.7390311.196455871?sp_atk=6e6d2c19-7563-4f13-87da-aa4aff4aae52&xptdk=6e6d2c19-7563-4f13-87da-aa4aff4aae52,209.5,4.98,5026.0,臺中市北區
1066644100,9584647,【現貨】防雷保鑣 防雷突波吸收器 保護電器不受雷擊損害 A-9N 打雷 雷擊必備,https://shopee.tw/【現貨】防雷保鑣-防雷突波吸收器-保護電器不受雷擊損害-A-9N-打雷-雷擊必備-i.9584647.1066644100?sp_atk=03757ed7-0153-4c33-92fd-9ed7d7a4c52b&xptdk=03757ed7-0153-4c33-92fd-9ed7d7a4c52b,130.0,4.96,956.0,臺南市東區
5180356271,4004946,矽膠專用膠水 強力軟性膠 耐高溫 慢乾透明 電子元件防水密封 電路板絕緣 矽橡膠金屬塑膠眼鏡玩具手錶錶帶電器手環黏合劑,https://shopee.tw/矽膠專用膠水-強力軟性膠-耐高溫-慢乾透明-電子元件防水密封-電路板絕緣-矽橡膠金屬塑膠眼鏡玩具手錶錶帶電器手環黏合劑-i.4004946.5180356271?sp_atk=370e3a09-7cd9-41a4-9b75-f8d7d32aed5d&xptdk=370e3a09-7cd9-41a4-9b75-f8d7d32aed5d,179.0,4.93,383.0,臺中市西屯區
1179432224,67992686,MITSUBISHI 三菱六門變頻冰箱525公升MR-JX53C【節能電器減徵貨物稅商品】【現貨】,https://shopee.tw/MITSUBISHI-三菱六門變頻冰箱525公升MR-JX53C【節能電器減徵貨物稅商品】【現貨】-i.67992686.1179432224?sp_atk=824d62f1-d1e7-45b3-be45-1af5d6480566&xptdk=824d62f1-d1e7-45b3-be45-1af5d6480566,55814.0,4.98,99.0,
12570520699,276909366,【慢慢家居】廚房可移動-隙縫置物電器架 (金屬三節導軌抽屜) 隙縫架 電器架 抽屜架 抽屜櫃 收納櫃 多尺寸現貨在台,https://shopee.tw/【慢慢家居】廚房可移動-隙縫置物電器架-(金屬三節導軌抽屜)-隙縫架-電器架-抽屜架-抽屜櫃-收納櫃-多尺寸現貨在台-i.276909366.12570520699?sp_atk=8c7f51db-c18e-4469-b993-24eef9df8e1c&xptdk=8c7f51db-c18e-4469-b993-24eef9df8e1c,2274.5,4.84,1326.0,桃園市龜山區
3391855457,1016108,KawaDenki 奈米霧化 無線感應 酒精噴霧機【雙噴頭】【非接觸式】【USB充電】【自動休眠】【台灣公司貨】,https://shopee.tw/KawaDenki-奈米霧化-無線感應-酒精噴霧機【雙噴頭】【非接觸式】【USB充電】【自動休眠】【台灣公司貨】-i.1016108.3391855457?sp_atk=0aa25a2e-6a0b-44b1-b601-bde660feec9c&xptdk=0aa25a2e-6a0b-44b1-b601-bde660feec9c,395.0,4.92,410.0,臺北市中山區
7818263654,5579582,現貨 禾聯HDF-16S2 HDF-16S3 HDF-16AH510扇葉 葉片 DC節能扇【皓聲電器】,https://shopee.tw/現貨-禾聯HDF-16S2-HDF-16S3-HDF-16AH510扇葉-葉片-DC節能扇【皓聲電器】-i.5579582.7818263654?sp_atk=253e6998-28b2-4ea9-8254-0cd9ba3d99da&xptdk=253e6998-28b2-4ea9-8254-0cd9ba3d99da,565.0,4.96,378.0,新北市新店區
15578325429,105765175,NEW WIDETECH 威技 6L 一級能效除濕機WDH-126HS(外銷日本指定機種),https://shopee.tw/NEW-WIDETECH-威技-6L-一級能效除濕機WDH-126HS(外銷日本指定機種)-i.105765175.15578325429?sp_atk=636ed9bc-3755-41dd-b90d-feea031ba4d4&xptdk=636ed9bc-3755-41dd-b90d-feea031ba4d4,3680.0,5.0,13.0,桃園市中壢區
9812810982,8970109,現貨秒出【日本SAKANO KEN坂野健電器】2022無線全自動捲髮器(自動捲髮器推薦/自動捲髮棒/無線設計/超輕量)),https://shopee.tw/現貨秒出【日本SAKANO-KEN坂野健電器】2022無線全自動捲髮器(自動捲髮器推薦-自動捲髮棒-無線設計-超輕量))-i.8970109.9812810982?sp_atk=1b8567ef-10ca-40d2-aae5-5c50f153383a&xptdk=1b8567ef-10ca-40d2-aae5-5c50f153383a,1580.0,4.96,250.0,新北市汐止區
6193432329,5005248,一年保固 建軍電器 Salonia 日本熱銷 吹風機 負離子 大風量 SL-013 速乾 摺疊 多色可選,https://shopee.tw/一年保固-建軍電器-Salonia-日本熱銷-吹風機-負離子-大風量-SL-013-速乾-摺疊-多色可選-i.5005248.6193432329?sp_atk=15b0d790-0492-4843-9730-7c533e6cc341&xptdk=15b0d790-0492-4843-9730-7c533e6cc341,1790.0,5.0,43.0,臺北市信義區
18674669649,110358649,【MINE 家居】時尚多功能置物架 板層加厚12mm落地式電器架(書架/置物架/收納架/層架/電器架),https://shopee.tw/【MINE-家居】時尚多功能置物架-板層加厚12mm落地式電器架(書架-置物架-收納架-層架-電器架)-i.110358649.18674669649?sp_atk=125422e2-6976-4a50-9945-54c49bff7f82&xptdk=125422e2-6976-4a50-9945-54c49bff7f82,1260.0,4.53,49.0,苗栗縣造橋鄉
14749364958,3549341,【日本SAKANO KEN 坂野健電器】台灣現貨氣壓式 熱敷按摩眼罩(眼罩熱敷/按摩眼罩按摩器/睡眠眼罩/蒸氣眼罩),https://shopee.tw/【日本SAKANO-KEN-坂野健電器】台灣現貨氣壓式-熱敷按摩眼罩(眼罩熱敷-按摩眼罩按摩器-睡眠眼罩-蒸氣眼罩)-i.3549341.14749364958?sp_atk=8a83e0bc-741c-4151-bd54-7d1b33c0be4c&xptdk=8a83e0bc-741c-4151-bd54-7d1b33c0be4c,990.0,4.96,63.0,花蓮縣花蓮市
23912785284,5005248,建軍電器 美國原廠原裝 CBTech cb tech 濾心 濾芯 CBTVOC CBTAS CBTAD 相容美而浦W系列,https://shopee.tw/建軍電器-美國原廠原裝-CBTech-cb-tech-濾心-濾芯-CBTVOC-CBTAS-CBTAD-相容美而浦W系列-i.5005248.23912785284?sp_atk=69ae1d6b-4583-4cd7-ae45-397721b5dabf&xptdk=69ae1d6b-4583-4cd7-ae45-397721b5dabf,4060.0,4.96,38.0,臺北市信義區
17559071866,32851847,"【金響電器】SONY EP-NI1000S,EP-NI1000M,EP-NI1000L,隔音替換耳塞,EP-NI1000",https://shopee.tw/【金響電器】SONY-EP-NI1000S-EP-NI1000M-EP-NI1000L-隔音替換耳塞-EP-NI1000-i.32851847.17559071866?sp_atk=767d739f-f5b8-4926-adca-f936673b03af&xptdk=767d739f-f5b8-4926-adca-f936673b03af,560.0,4.99,198.0,臺北市萬華區
3335219470,4916560,@惠增電器@惠而浦Whirlpool節能省水雙認證直立10公斤不鏽鋼抗菌槽智慧洗衣機WM10GN@限時大特價,https://shopee.tw/-惠增電器-惠而浦Whirlpool節能省水雙認證直立10公斤不鏽鋼抗菌槽智慧洗衣機WM10GN-限時大特價-i.4916560.3335219470?sp_atk=06b008e1-e55e-4f4d-9707-381de6921303&xptdk=06b008e1-e55e-4f4d-9707-381de6921303,6399.0,4.86,123.0,臺北市內湖區
638624186,17909576,日本電器 110V降100V 降壓器 AC-1500W (附送二個備用保險絲),https://shopee.tw/日本電器-110V降100V-降壓器-AC-1500W-(附送二個備用保險絲)-i.17909576.638624186?sp_atk=ca9839af-2fc8-4f6a-abfa-ed1e97dea226&xptdk=ca9839af-2fc8-4f6a-abfa-ed1e97dea226,1350.0,4.97,152.0,新北市三重區
13584859197,6302217,【現貨】 免安裝附輪摺疊收納置物架 秒開合摺疊推車 三層 五層 (鐵架/收納架/收納櫃/櫃子/浴室置物架/電器,https://shopee.tw/【現貨】-免安裝附輪摺疊收納置物架-秒開合摺疊推車-三層-五層-(鐵架-收納架-收納櫃-櫃子-浴室置物架-電器-i.6302217.13584859197?sp_atk=1aa6382e-8a88-46a3-8edc-1d4cc2bc68b7&xptdk=1aa6382e-8a88-46a3-8edc-1d4cc2bc68b7,825.0,4.93,845.0,新北市三重區
2851312993,7917626,"【含稅】PX 大通 數位天線 灌電器 灌入器 DC 5v~12v(適用BU-10.DA-5200,HDA-6000)",https://shopee.tw/【含稅】PX-大通-數位天線-灌電器-灌入器-DC-5v~12v(適用BU-10.DA-5200-HDA-6000)-i.7917626.2851312993?sp_atk=2e14769d-c7b0-48cd-a841-3a0eb5422b1d&xptdk=2e14769d-c7b0-48cd-a841-3a0eb5422b1d,150.0,4.91,175.0,臺北市松山區
20549801918,47536846,MIT 台灣製 降壓器 變壓器 110V 轉 100V 200W 適用於日本小電器 電壓轉換 沖牙機 電動牙刷 全新現貨,https://shopee.tw/MIT-台灣製-降壓器-變壓器-110V-轉-100V-200W-適用於日本小電器-電壓轉換-沖牙機-電動牙刷-全新現貨-i.47536846.20549801918?sp_atk=17912155-c40a-4dee-9c50-81af5946b491&xptdk=17912155-c40a-4dee-9c50-81af5946b491,275.0,4.88,149.0,新北市泰山區
18466867205,95850700,現貨供應!! JIMBO神保電器日本製開關面板組(無指示燈),https://shopee.tw/現貨供應!!-JIMBO神保電器日本製開關面板組(無指示燈)-i.95850700.18466867205?sp_atk=c653a78c-be85-451c-a6d5-aa12693d8213&xptdk=c653a78c-be85-451c-a6d5-aa12693d8213,917.5,5.0,121.0,新北市板橋區
4193017307,1881960,《電器✨現貨✨》🏎 快速出貨 🏎-象印-原廠電子鍋/熱水瓶電源線,https://shopee.tw/《電器✨現貨✨》🏎-快速出貨-🏎-象印-原廠電子鍋-熱水瓶電源線-i.1881960.4193017307?sp_atk=e9acc3e3-fdeb-49a6-ad06-5c5891927eae&xptdk=e9acc3e3-fdeb-49a6-ad06-5c5891927eae,274.0,4.95,416.0,臺北市大安區
766571449,48353912,【免運/送白鐵刷】福泉二代開放式冷氣清洗架 冷氣清洗架  清洗槽下罩 集水袋 冷氣保養 可加購清潔藥水/噴壺/電器遮罩,https://shopee.tw/【免運-送白鐵刷】福泉二代開放式冷氣清洗架-冷氣清洗架-清洗槽下罩-集水袋-冷氣保養-可加購清潔藥水-噴壺-電器遮罩-i.48353912.766571449?sp_atk=58845224-db0f-4d16-b0b0-7798fd113aa0&xptdk=58845224-db0f-4d16-b0b0-7798fd113aa0,1810.0,4.96,488.0,桃園市中壢區
4313479009,5579582,聲寶烤箱KZ-XD20烤盤 盤子 烤箱配件 原廠配件【皓聲電器】,https://shopee.tw/聲寶烤箱KZ-XD20烤盤-盤子-烤箱配件-原廠配件【皓聲電器】-i.5579582.4313479009?sp_atk=9f9c6c7a-7d30-493b-8b45-aa48de574931&xptdk=9f9c6c7a-7d30-493b-8b45-aa48de574931,380.0,5.0,47.0,新北市新店區
21751789845,409058183,【小玉電器】🍉現貨🍉YAMADA 山田家電 2.5公升 微電腦壓力鍋 YPC-25HS010 壓力鍋 懶人料理 多種模式,https://shopee.tw/【小玉電器】🍉現貨🍉YAMADA-山田家電-2.5公升-微電腦壓力鍋-YPC-25HS010-壓力鍋-懶人料理-多種模式-i.409058183.21751789845?sp_atk=2c4195e8-5aa8-4961-937a-db0889b9b520&xptdk=2c4195e8-5aa8-4961-937a-db0889b9b520,1500.0,5.0,14.0,新北市新店區
11992194572,409058183,【小玉電器】🍉小套房租屋首選🍉TECO 東元 101公升 一級能效定頻右開雙門冰箱 R1011S R1011W 小冰箱,https://shopee.tw/【小玉電器】🍉小套房租屋首選🍉TECO-東元-101公升-一級能效定頻右開雙門冰箱-R1011S-R1011W-小冰箱-i.409058183.11992194572?sp_atk=d67b6767-b641-4557-81e7-6e63e5a117d4&xptdk=d67b6767-b641-4557-81e7-6e63e5a117d4,6850.0,4.97,79.0,新北市新店區
5760717015,5579582,現貨 東芝微波爐MM-EM20P MM-MM20P玻璃轉盤 玻璃盤  微波爐玻璃盤【皓聲電器】,https://shopee.tw/現貨-東芝微波爐MM-EM20P-MM-MM20P玻璃轉盤-玻璃盤-微波爐玻璃盤【皓聲電器】-i.5579582.5760717015?sp_atk=2e992c64-7f3a-41dd-8c76-0d0626c371ff&xptdk=2e992c64-7f3a-41dd-8c76-0d0626c371ff,700.0,4.88,103.0,新北市新店區
1678894360,27181457,桶裝水飲水機 OASIS冰溫熱下置式飲水機(優雅白) 【超省力免搬桶裝水】 有現貨/快速到貨(通過台灣電器安全認證),https://shopee.tw/桶裝水飲水機-OASIS冰溫熱下置式飲水機(優雅白)-【超省力免搬桶裝水】-有現貨-快速到貨(通過台灣電器安全認證)-i.27181457.1678894360?sp_atk=b0e8db65-92bb-4b29-bc5e-128dffec0009&xptdk=b0e8db65-92bb-4b29-bc5e-128dffec0009,4149.0,4.96,322.0,新北市土城區
2259042592,7524689,ELPA 朝日電器 最新款 LED 感應層板燈 揮手控制開關 可調光 亮度更高 30/60/90cm(白光/黃光)全電壓,https://shopee.tw/ELPA-朝日電器-最新款-LED-感應層板燈-揮手控制開關-可調光-亮度更高-30-60-90cm(白光-黃光)全電壓-i.7524689.2259042592?sp_atk=3ae90c64-4839-404b-8976-d145b1ef9b6d&xptdk=3ae90c64-4839-404b-8976-d145b1ef9b6d,1150.0,4.99,166.0,臺北市內湖區
5242351591,40356424,【未來實驗室】6S 手足修磨儀 電動磨腳皮機 去腳皮 去角質 去死皮 去老繭 修指甲 足部保養 Type-C 磨腳皮神器,https://shopee.tw/【未來實驗室】6S-手足修磨儀-電動磨腳皮機-去腳皮-去角質-去死皮-去老繭-修指甲-足部保養-Type-C-磨腳皮神器-i.40356424.5242351591?sp_atk=9902c2f7-ed28-4317-b62b-ec03d4368d00&xptdk=9902c2f7-ed28-4317-b62b-ec03d4368d00,1014.0,4.92,51000.0,臺北市中正區
21989053638,83418991,【公司現貨 防塵廚房置物櫃】廚房置物架 廚房收納架 電器置物櫃 碗碟收納櫃 微波爐架 烤箱架 櫥櫃 餐邊櫃 廚房櫃,https://shopee.tw/【公司現貨-防塵廚房置物櫃】廚房置物架-廚房收納架-電器置物櫃-碗碟收納櫃-微波爐架-烤箱架-櫥櫃-餐邊櫃-廚房櫃-i.83418991.21989053638?sp_atk=1640097f-6915-407a-b4be-9df8fda3a33c&xptdk=1640097f-6915-407a-b4be-9df8fda3a33c,2080.0,4.86,20.0,桃園市平鎮區
8554568924,344095175,【現貨免運★台灣保固】Hysure海說George 除濕機 空氣清淨除濕機 除溼機 小型除濕機 除濕器 除濕 浴室除濕機,https://shopee.tw/【現貨免運★台灣保固】Hysure海說George-除濕機-空氣清淨除濕機-除溼機-小型除濕機-除濕器-除濕-浴室除濕機-i.344095175.8554568924?sp_atk=4d30409c-e2e0-4509-bf8d-8482bd0d919a&xptdk=4d30409c-e2e0-4509-bf8d-8482bd0d919a,1160.0,4.95,6542.0,桃園市龜山區
5196076701,2478934,迷你電煮鍋 多功能蒸煮鍋 不沾電煮鍋 宿舍小電鍋 快煮鍋 小電鍋 電熱鍋 蒸煮鍋 電煮鍋 電鍋 字號R55336,https://shopee.tw/迷你電煮鍋-多功能蒸煮鍋-不沾電煮鍋-宿舍小電鍋-快煮鍋-小電鍋-電熱鍋-蒸煮鍋-電煮鍋-電鍋-字號R55336-i.2478934.5196076701?sp_atk=f1f78345-cd12-4de7-8848-da466b1c1ebc&xptdk=f1f78345-cd12-4de7-8848-da466b1c1ebc,499.0,4.9,46000.0,新北市汐止區
22737343916,312978727,台灣現貨 贈除螨刷❤️官方保固 吸塵器 無線吸塵器 手持吸塵器 車用吸塵器 手持無線吸塵器 除螨吸塵器 字號R56147,https://shopee.tw/台灣現貨-贈除螨刷❤️官方保固-吸塵器-無線吸塵器-手持吸塵器-車用吸塵器-手持無線吸塵器-除螨吸塵器-字號R56147-i.312978727.22737343916?sp_atk=81a2bb71-dfca-4faf-b5f2-8df8d25d5803&xptdk=81a2bb71-dfca-4faf-b5f2-8df8d25d5803,3680.0,4.92,22.0,臺中市豐原區
8138759039,6090415,【好的家居】⭐台灣現貨不用等⭐秒開置物架推車/收納層架，置物架，免安裝層架，波浪架，置物櫃，收納架，折疊置物架,https://shopee.tw/【好的家居】⭐台灣現貨不用等⭐秒開置物架推車-收納層架，置物架，免安裝層架，波浪架，置物櫃，收納架，折疊置物架-i.6090415.8138759039?sp_atk=a97300f4-1325-4cf8-bfc4-123d243dc700&xptdk=a97300f4-1325-4cf8-bfc4-123d243dc700,1227.0,4.89,39000.0,嘉義縣水上鄉
9569516579,66327547,Tefal 特福 鮮呼吸智能溫控舒肥萬用鍋/壓力鍋,https://shopee.tw/Tefal-特福-鮮呼吸智能溫控舒肥萬用鍋-壓力鍋-i.66327547.9569516579?sp_atk=1f3c517c-b200-4dba-8919-b6f340f45f58&xptdk=1f3c517c-b200-4dba-8919-b6f340f45f58,5335.0,4.95,873.0,臺中市北屯區
12283493818,663094964,【KINYO】無線4D肩頸按摩帶(IAM) 熱敷 指壓 USB充電 ｜肩頸按摩 肌肉放鬆 禮物 舒壓,https://shopee.tw/【KINYO】無線4D肩頸按摩帶(IAM)-熱敷-指壓-USB充電-｜肩頸按摩-肌肉放鬆-禮物-舒壓-i.663094964.12283493818?sp_atk=0b4cfb6b-ebf9-494a-9248-a2f1263dd471&xptdk=0b4cfb6b-ebf9-494a-9248-a2f1263dd471,1680.0,4.97,944.0,新竹市東區
18357736127,238748554,台灣12h出貨+保固 50-120㎡智能負離子空氣清淨機 清淨機 空氣淨化器 空氣除臭機 除臭 除異味 除甲醛 除油漆味,https://shopee.tw/台灣12h出貨-保固-50-120㎡智能負離子空氣清淨機-清淨機-空氣淨化器-空氣除臭機-除臭-除異味-除甲醛-除油漆味-i.238748554.18357736127?sp_atk=fc46402a-d9a9-4949-99a4-df97fd5495ea&xptdk=fc46402a-d9a9-4949-99a4-df97fd5495ea,357.0,4.87,879.0,桃園市大園區
22629097246,59736464,PHILIPS飛利浦 4.5公升水冷風扇 負離子 空氣淨化 水冷扇 冷風扇 移動式冷氣 涼風扇 電扇 ACR2122C,https://shopee.tw/PHILIPS飛利浦-4.5公升水冷風扇-負離子-空氣淨化-水冷扇-冷風扇-移動式冷氣-涼風扇-電扇-ACR2122C-i.59736464.22629097246?sp_atk=76316fe8-a51d-408f-ba83-360402ce258c&xptdk=76316fe8-a51d-408f-ba83-360402ce258c,5135.0,4.86,203.0,新北市汐止區
453923602,4880273,紫/綠2色任君選 /附發票◎電器網拍批發◎SAMPO聲寶 電動去硬皮美足機 HJ-Z1408FL,https://shopee.tw/紫-綠2色任君選-附發票◎電器網拍批發◎SAMPO聲寶-電動去硬皮美足機-HJ-Z1408FL-i.4880273.453923602?sp_atk=80e2ad86-39fa-49c7-be94-b91cd6e2a5f8&xptdk=80e2ad86-39fa-49c7-be94-b91cd6e2a5f8,334.0,5.0,12.0,新北市泰山區
701048695,9075779,🔥大陸電器220V轉🇹🇼台灣110V變壓器🔥👉兩用切換模式🔌110轉220雙向互轉功率100W~500W,https://shopee.tw/🔥大陸電器220V轉🇹🇼台灣110V變壓器🔥👉兩用切換模式🔌110轉220雙向互轉功率100W~500W-i.9075779.701048695?sp_atk=bec6e704-f47c-48bf-b7ce-0f430b9deb38&xptdk=bec6e704-f47c-48bf-b7ce-0f430b9deb38,250.0,4.7,35.0,臺中市南區
2896970880,7546947,雙向升降壓變壓器110V/220V 1500W 2000W（100W～2000W) 客製化升降壓變壓器 國外電器專用,https://shopee.tw/雙向升降壓變壓器110V-220V-1500W-2000W（100W～2000W)-客製化升降壓變壓器-國外電器專用-i.7546947.2896970880?sp_atk=a4070305-02a0-47df-947d-ffcd759b55d8&xptdk=a4070305-02a0-47df-947d-ffcd759b55d8,1460.0,4.99,148.0,高雄市鳳山區
887713475,4916560,【現貨】@惠增電器@HITACHI日立8公升一級省電快速乾衣定時除濕機RD-16FR/RD16FR 玫瑰金《可退稅》,https://shopee.tw/【現貨】-惠增電器-HITACHI日立8公升一級省電快速乾衣定時除濕機RD-16FR-RD16FR-玫瑰金《可退稅》-i.4916560.887713475?sp_atk=0074ff64-0bb1-4173-b8bd-15f248aebfab&xptdk=0074ff64-0bb1-4173-b8bd-15f248aebfab,7299.0,4.96,315.0,臺北市內湖區
4693384172,454157984,【台灣電器】上允 10㎏ 超高速脫水機 SY-010A 配送不安裝 宿舍專用 雨天神器 防疫 脫水機 聖誕節 生日禮物,https://shopee.tw/【台灣電器】上允-10㎏-超高速脫水機-SY-010A-配送不安裝-宿舍專用-雨天神器-防疫-脫水機-聖誕節-生日禮物-i.454157984.4693384172?sp_atk=4ebcc3dc-3763-4360-943d-870368053beb&xptdk=4ebcc3dc-3763-4360-943d-870368053beb,2750.0,5.0,37.0,
21747336800,63524436,省電開關 易微聯遠端通斷器SWITCH-WF  APP手機聲控無線網關siri google miniR2,https://shopee.tw/省電開關-易微聯遠端通斷器SWITCH-WF-APP手機聲控無線網關siri-google-miniR2-i.63524436.21747336800?sp_atk=647b64f9-02a8-47c6-a5f0-c07b46a25fa7&xptdk=647b64f9-02a8-47c6-a5f0-c07b46a25fa7,184.0,4.96,1981.0,臺北市大安區
